name,url,country
Costantino Fittante,https://en.wikipedia.org/wiki/Costantino_Fittante,Italy
Vittorio Fossombroni,https://en.wikipedia.org/wiki/Vittorio_Fossombroni,Italy
Francesca Romana D'Antuono,https://en.wikipedia.org/wiki/Francesca_Romana_D'Antuono,Italy
Pompeo Gabrielli,https://en.wikipedia.org/wiki/Pompeo_Gabrielli,Italy
Carlo Galli (political scientist),https://en.wikipedia.org/wiki/Carlo_Galli_(political_scientist),Italy
Ricciotti Garibaldi,https://en.wikipedia.org/wiki/Ricciotti_Garibaldi,Italy
Gennaro Placco,https://en.wikipedia.org/wiki/Gennaro_Placco,Italy
Michele Geraci,https://en.wikipedia.org/wiki/Michele_Geraci,Italy
Giovanni Giavazzi,https://en.wikipedia.org/wiki/Giovanni_Giavazzi,Italy
Gaetano Gifuni,https://en.wikipedia.org/wiki/Gaetano_Gifuni,Italy
Carlo Ginori,https://en.wikipedia.org/wiki/Carlo_Ginori,Italy
Raffaello Giovagnoli,https://en.wikipedia.org/wiki/Raffaello_Giovagnoli,Italy
Nerio Giovanazzi,https://en.wikipedia.org/wiki/Nerio_Giovanazzi,Italy
Carlo Ignazio Giulio,https://en.wikipedia.org/wiki/Carlo_Ignazio_Giulio,Italy
Osvaldo Gnocchi-Viani,https://en.wikipedia.org/wiki/Osvaldo_Gnocchi-Viani,Italy
Gaetano Gorgoni,https://en.wikipedia.org/wiki/Gaetano_Gorgoni,Italy
Michele Gortani,https://en.wikipedia.org/wiki/Michele_Gortani,Italy
Giuseppe Govone,https://en.wikipedia.org/wiki/Giuseppe_Govone,Italy
Francesco Domenico Guerrazzi,https://en.wikipedia.org/wiki/Francesco_Domenico_Guerrazzi,Italy
Umberto Klinger,https://en.wikipedia.org/wiki/Umberto_Klinger,Italy
Vincenzo La Russa,https://en.wikipedia.org/wiki/Vincenzo_La_Russa,Italy
Luigi Porro Lambertenghi,https://en.wikipedia.org/wiki/Luigi_Porro_Lambertenghi,Italy
Enzo Lattuca,https://en.wikipedia.org/wiki/Enzo_Lattuca,Italy
Monaldo Leopardi,https://en.wikipedia.org/wiki/Monaldo_Leopardi,Italy
David Levi (Italy),https://en.wikipedia.org/wiki/David_Levi_(Italy),Italy
Giovanni Lilliu,https://en.wikipedia.org/wiki/Giovanni_Lilliu,Italy
Calogero Lo Giudice,https://en.wikipedia.org/wiki/Calogero_Lo_Giudice,Italy
Alessandrina Lonardo,https://en.wikipedia.org/wiki/Alessandrina_Lonardo,Italy
Andrea Maffei,https://en.wikipedia.org/wiki/Andrea_Maffei,Italy
Mario Maiolo,https://en.wikipedia.org/wiki/Mario_Maiolo,Italy
Alessandra Maiorino,https://en.wikipedia.org/wiki/Alessandra_Maiorino,Italy
Manfredo Manfredi,https://en.wikipedia.org/wiki/Manfredo_Manfredi,Italy
Vincenzo Maranghi,https://en.wikipedia.org/wiki/Vincenzo_Maranghi,Italy
Filippo Mariotti,https://en.wikipedia.org/wiki/Filippo_Mariotti,Italy
Manuel Marliani,https://en.wikipedia.org/wiki/Manuel_Marliani,Italy
Vincenzo Massilla,https://en.wikipedia.org/wiki/Vincenzo_Massilla,Italy
Ottaviano de' Medici,https://en.wikipedia.org/wiki/Ottaviano_de'_Medici,Italy
Iacopo Melio,https://en.wikipedia.org/wiki/Iacopo_Melio,Italy
Francesco Melzi d'Eril,https://en.wikipedia.org/wiki/Francesco_Melzi_d'Eril,Italy
Luigi Mercatelli,https://en.wikipedia.org/wiki/Luigi_Mercatelli,Italy
Enrico Millo,https://en.wikipedia.org/wiki/Enrico_Millo,Italy
Rosanna Minozzi,https://en.wikipedia.org/wiki/Rosanna_Minozzi,Italy
Antonio Misiani,https://en.wikipedia.org/wiki/Antonio_Misiani,Italy
Luciano Modica,https://en.wikipedia.org/wiki/Luciano_Modica,Italy
Giuseppe Montanelli,https://en.wikipedia.org/wiki/Giuseppe_Montanelli,Italy
Bonincontro Morigia,https://en.wikipedia.org/wiki/Bonincontro_Morigia,Italy
Maria Celeste Nardini,https://en.wikipedia.org/wiki/Maria_Celeste_Nardini,Italy
Diotisalvi Neroni,https://en.wikipedia.org/wiki/Diotisalvi_Neroni,Italy
Vito Nunziante,https://en.wikipedia.org/wiki/Vito_Nunziante,Italy
Oldrado da Tresseno,https://en.wikipedia.org/wiki/Oldrado_da_Tresseno,Italy
Mario Oriani-Ambrosini,https://en.wikipedia.org/wiki/Mario_Oriani-Ambrosini,Italy
Ferdinando Palasciano,https://en.wikipedia.org/wiki/Ferdinando_Palasciano,Italy
Pietro Paleocapa,https://en.wikipedia.org/wiki/Pietro_Paleocapa,Italy
Bartolomeo Panciatichi,https://en.wikipedia.org/wiki/Bartolomeo_Panciatichi,Italy
Maffeo Pantaleoni,https://en.wikipedia.org/wiki/Maffeo_Pantaleoni,Italy
Gennaro Papa,https://en.wikipedia.org/wiki/Gennaro_Papa,Italy
Renzo Patria,https://en.wikipedia.org/wiki/Renzo_Patria,Italy
Bartolo Pellegrino,https://en.wikipedia.org/wiki/Bartolo_Pellegrino,Italy
Giuseppe Perrucchetti,https://en.wikipedia.org/wiki/Giuseppe_Perrucchetti,Italy
Pandolfo Petrucci,https://en.wikipedia.org/wiki/Pandolfo_Petrucci,Italy
Augusto Pierantoni,https://en.wikipedia.org/wiki/Augusto_Pierantoni,Italy
Luigi Pizzardi,https://en.wikipedia.org/wiki/Luigi_Pizzardi,Italy
Enzo Polidori,https://en.wikipedia.org/wiki/Enzo_Polidori,Italy
Gustavo Ponza di San Martino,https://en.wikipedia.org/wiki/Gustavo_Ponza_di_San_Martino,Italy
Stefano Porcari,https://en.wikipedia.org/wiki/Stefano_Porcari,Italy
Giovanni Puoti,https://en.wikipedia.org/wiki/Giovanni_Puoti,Italy
Renzo Rabellino,https://en.wikipedia.org/wiki/Renzo_Rabellino,Italy
Ercole Ricotti,https://en.wikipedia.org/wiki/Ercole_Ricotti,Italy
Roberto di Ridolfo,https://en.wikipedia.org/wiki/Roberto_di_Ridolfo,Italy
Italo Righi,https://en.wikipedia.org/wiki/Italo_Righi,Italy
Arnaldo Rivera,https://en.wikipedia.org/wiki/Arnaldo_Rivera,Italy
Pellegrino Rossi,https://en.wikipedia.org/wiki/Pellegrino_Rossi,Italy
Luca Rovinalti,https://en.wikipedia.org/wiki/Luca_Rovinalti,Italy
Roberto Sajeva,https://en.wikipedia.org/wiki/Roberto_Sajeva,Italy
Francesco Saverio Salfi,https://en.wikipedia.org/wiki/Francesco_Saverio_Salfi,Italy
Aurelio Saliceti,https://en.wikipedia.org/wiki/Aurelio_Saliceti,Italy
Coluccio Salutati,https://en.wikipedia.org/wiki/Coluccio_Salutati,Italy
Riccardo Sarfatti,https://en.wikipedia.org/wiki/Riccardo_Sarfatti,Italy
Pandolfo Savelli,https://en.wikipedia.org/wiki/Pandolfo_Savelli,Italy
Bartolomeo Scala,https://en.wikipedia.org/wiki/Bartolomeo_Scala,Italy
Giovanni Scuderi,https://en.wikipedia.org/wiki/Giovanni_Scuderi,Italy
Federico Seismit-Doda,https://en.wikipedia.org/wiki/Federico_Seismit-Doda,Italy
Salvatore Senese,https://en.wikipedia.org/wiki/Salvatore_Senese,Italy
Piero Soderini,https://en.wikipedia.org/wiki/Piero_Soderini,Italy
Giovanni Battista Sommariva,https://en.wikipedia.org/wiki/Giovanni_Battista_Sommariva,Italy
Giorgio Sonnino,https://en.wikipedia.org/wiki/Giorgio_Sonnino,Italy
Domenico Spanò Bolani,https://en.wikipedia.org/wiki/Domenico_Spanò_Bolani,Italy
Nicola Squitti,https://en.wikipedia.org/wiki/Nicola_Squitti,Italy
Filippo Strozzi the Elder,https://en.wikipedia.org/wiki/Filippo_Strozzi_the_Elder,Italy
Alberto Tarchiani,https://en.wikipedia.org/wiki/Alberto_Tarchiani,Italy
Carlo Tivaroni,https://en.wikipedia.org/wiki/Carlo_Tivaroni,Italy
Massimo Tononi,https://en.wikipedia.org/wiki/Massimo_Tononi,Italy
Quarto Trabacchini,https://en.wikipedia.org/wiki/Quarto_Trabacchini,Italy
Nicola Tranfaglia,https://en.wikipedia.org/wiki/Nicola_Tranfaglia,Italy
Lanfranco Turci,https://en.wikipedia.org/wiki/Lanfranco_Turci,Italy
Giuseppe Vatinno,https://en.wikipedia.org/wiki/Giuseppe_Vatinno,Italy
Francesco I Ventimiglia,https://en.wikipedia.org/wiki/Francesco_I_Ventimiglia,Italy
Pasquale Villari,https://en.wikipedia.org/wiki/Pasquale_Villari,Italy
Ingo della Volta,https://en.wikipedia.org/wiki/Ingo_della_Volta,Italy
Giacomo Vuxani,https://en.wikipedia.org/wiki/Giacomo_Vuxani,Italy
William of Capparone,https://en.wikipedia.org/wiki/William_of_Capparone,Italy
Riccardo Zanella,https://en.wikipedia.org/wiki/Riccardo_Zanella,Italy
Angelo Ziccardi,https://en.wikipedia.org/wiki/Angelo_Ziccardi,Italy
Stefano Zuccherini,https://en.wikipedia.org/wiki/Stefano_Zuccherini,Italy
Leopoldo Zunini,https://en.wikipedia.org/wiki/Leopoldo_Zunini,Italy
Harold Egbert Allan,https://en.wikipedia.org/wiki/Harold_Egbert_Allan,Jamaica
Robert Arcedekne,https://en.wikipedia.org/wiki/Robert_Arcedekne,Jamaica
Zachary Bayly (planter),https://en.wikipedia.org/wiki/Zachary_Bayly_(planter),Jamaica
Peter Beckford (junior),https://en.wikipedia.org/wiki/Peter_Beckford_(junior),Jamaica
Barbara Blake Hannah,https://en.wikipedia.org/wiki/Barbara_Blake_Hannah,Jamaica
Alexander Bravo,https://en.wikipedia.org/wiki/Alexander_Bravo,Jamaica
Sam Brown (Rastafari),https://en.wikipedia.org/wiki/Sam_Brown_(Rastafari),Jamaica
Horace Dalley,https://en.wikipedia.org/wiki/Horace_Dalley,Jamaica
Edith Dalton-James,https://en.wikipedia.org/wiki/Edith_Dalton-James,Jamaica
Neville Eden Gallimore,https://en.wikipedia.org/wiki/Neville_Eden_Gallimore,Jamaica
Tony Hart (businessman),https://en.wikipedia.org/wiki/Tony_Hart_(businessman),Jamaica
Derrick Kellier,https://en.wikipedia.org/wiki/Derrick_Kellier,Jamaica
Mary Morris Knibb,https://en.wikipedia.org/wiki/Mary_Morris_Knibb,Jamaica
Noël B. Livingston,https://en.wikipedia.org/wiki/Noël_B._Livingston,Jamaica
Ivan Lloyd,https://en.wikipedia.org/wiki/Ivan_Lloyd,Jamaica
Eli Matalon,https://en.wikipedia.org/wiki/Eli_Matalon,Jamaica
Ronald Thwaites,https://en.wikipedia.org/wiki/Ronald_Thwaites,Jamaica
Felix Veitch,https://en.wikipedia.org/wiki/Felix_Veitch,Jamaica
James Wright (Jamaican politician),https://en.wikipedia.org/wiki/James_Wright_(Jamaican_politician),Jamaica
Toshiyuki Adachi,https://en.wikipedia.org/wiki/Toshiyuki_Adachi,Japan
Kōzō Akino,https://en.wikipedia.org/wiki/Kōzō_Akino,Japan
Masayuki Aoyama,https://en.wikipedia.org/wiki/Masayuki_Aoyama,Japan
Chiharu Araki,https://en.wikipedia.org/wiki/Chiharu_Araki,Japan
Kiichi Arita,https://en.wikipedia.org/wiki/Kiichi_Arita,Japan
Bak Jungyang,https://en.wikipedia.org/wiki/Bak_Jungyang,Japan
Usaburō Chisaki III,https://en.wikipedia.org/wiki/Usaburō_Chisaki_III,Japan
Date Munenari,https://en.wikipedia.org/wiki/Date_Munenari,Japan
Naohiro Dōgakinai,https://en.wikipedia.org/wiki/Naohiro_Dōgakinai,Japan
Fujiwara no Yoshikado,https://en.wikipedia.org/wiki/Fujiwara_no_Yoshikado,Japan
Genrō,https://en.wikipedia.org/wiki/Genrō,Japan
Gōsei Yamamoto,https://en.wikipedia.org/wiki/Gōsei_Yamamoto,Japan
Hajime Seki,https://en.wikipedia.org/wiki/Hajime_Seki,Japan
Masakazu Hamachi,https://en.wikipedia.org/wiki/Masakazu_Hamachi,Japan
Satoshi Hamada,https://en.wikipedia.org/wiki/Satoshi_Hamada,Japan
Daijiro Hashimoto,https://en.wikipedia.org/wiki/Daijiro_Hashimoto,Japan
Hayami Seiji,https://en.wikipedia.org/wiki/Hayami_Seiji,Japan
Takanori Hayashi,https://en.wikipedia.org/wiki/Takanori_Hayashi,Japan
Makoto Hirayama,https://en.wikipedia.org/wiki/Makoto_Hirayama,Japan
Seiichi Ikehata,https://en.wikipedia.org/wiki/Seiichi_Ikehata,Japan
Keiichi Inamine,https://en.wikipedia.org/wiki/Keiichi_Inamine,Japan
Toshio Irie (bureaucrat),https://en.wikipedia.org/wiki/Toshio_Irie_(bureaucrat),Japan
Daikichi Ishibashi,https://en.wikipedia.org/wiki/Daikichi_Ishibashi,Japan
Kiyoharu Ishiwata,https://en.wikipedia.org/wiki/Kiyoharu_Ishiwata,Japan
Iwakura Tomomi,https://en.wikipedia.org/wiki/Iwakura_Tomomi,Japan
Kabayama Aisuke,https://en.wikipedia.org/wiki/Kabayama_Aisuke,Japan
Kamata Eikichi,https://en.wikipedia.org/wiki/Kamata_Eikichi,Japan
Katsutoshi Kaneda,https://en.wikipedia.org/wiki/Katsutoshi_Kaneda,Japan
Shigeaki Kato (politician),https://en.wikipedia.org/wiki/Shigeaki_Kato_(politician),Japan
Katsu Kaishū,https://en.wikipedia.org/wiki/Katsu_Kaishū,Japan
Toshihiro Kennoki,https://en.wikipedia.org/wiki/Toshihiro_Kennoki,Japan
Kido Takayoshi,https://en.wikipedia.org/wiki/Kido_Takayoshi,Japan
Kim Gap-sun,https://en.wikipedia.org/wiki/Kim_Gap-sun,Japan
Tadashi Kodaira,https://en.wikipedia.org/wiki/Tadashi_Kodaira,Japan
Kōki Kobayashi,https://en.wikipedia.org/wiki/Kōki_Kobayashi,Japan
Komatsu Kiyokado,https://en.wikipedia.org/wiki/Komatsu_Kiyokado,Japan
Oguri Kozukenosuke,https://en.wikipedia.org/wiki/Oguri_Kozukenosuke,Japan
Kimiko Kurihara,https://en.wikipedia.org/wiki/Kimiko_Kurihara,Japan
Shinichiro Kurimoto,https://en.wikipedia.org/wiki/Shinichiro_Kurimoto,Japan
Hiroshi Kuwashima,https://en.wikipedia.org/wiki/Hiroshi_Kuwashima,Japan
Lecca (singer),https://en.wikipedia.org/wiki/Lecca_(singer),Japan
Kingo Machimura,https://en.wikipedia.org/wiki/Kingo_Machimura,Japan
Maeda Gen'i,https://en.wikipedia.org/wiki/Maeda_Gen'i,Japan
Hiroshi Maruyama,https://en.wikipedia.org/wiki/Hiroshi_Maruyama,Japan
Hodaka Maruyama,https://en.wikipedia.org/wiki/Hodaka_Maruyama,Japan
Tatsuya Maruyama,https://en.wikipedia.org/wiki/Tatsuya_Maruyama,Japan
Toshio Masuda (politician),https://en.wikipedia.org/wiki/Toshio_Masuda_(politician),Japan
Matsudaira Norikata,https://en.wikipedia.org/wiki/Matsudaira_Norikata,Japan
Matsudaira Tarō,https://en.wikipedia.org/wiki/Matsudaira_Tarō,Japan
Matsudaira Yoshinaga,https://en.wikipedia.org/wiki/Matsudaira_Yoshinaga,Japan
Meiji oligarchy,https://en.wikipedia.org/wiki/Meiji_oligarchy,Japan
Eikichi Minato,https://en.wikipedia.org/wiki/Eikichi_Minato,Japan
Mishima Michitsune,https://en.wikipedia.org/wiki/Mishima_Michitsune,Japan
Shinji Morimoto,https://en.wikipedia.org/wiki/Shinji_Morimoto,Japan
Morito Tatsuo,https://en.wikipedia.org/wiki/Morito_Tatsuo,Japan
Murata Seifū,https://en.wikipedia.org/wiki/Murata_Seifū,Japan
Hirokichi Nadao,https://en.wikipedia.org/wiki/Hirokichi_Nadao,Japan
Gen Nakagawa,https://en.wikipedia.org/wiki/Gen_Nakagawa,Japan
Masakazu Nakai,https://en.wikipedia.org/wiki/Masakazu_Nakai,Japan
Hiroyuki Nakamura,https://en.wikipedia.org/wiki/Hiroyuki_Nakamura,Japan
Kenji Nakanishi,https://en.wikipedia.org/wiki/Kenji_Nakanishi,Japan
Nezu Kaichirō,https://en.wikipedia.org/wiki/Nezu_Kaichirō,Japan
Junji Nishime,https://en.wikipedia.org/wiki/Junji_Nishime,Japan
Nitobe Inazō,https://en.wikipedia.org/wiki/Nitobe_Inazō,Japan
Taketora Ogata,https://en.wikipedia.org/wiki/Taketora_Ogata,Japan
Haruo Okada,https://en.wikipedia.org/wiki/Haruo_Okada,Japan
Ono no Imoko,https://en.wikipedia.org/wiki/Ono_no_Imoko,Japan
Ono no Minemori,https://en.wikipedia.org/wiki/Ono_no_Minemori,Japan
Kimi Onoda,https://en.wikipedia.org/wiki/Kimi_Onoda,Japan
Ōnogi Hidejirō,https://en.wikipedia.org/wiki/Ōnogi_Hidejirō,Japan
Ikuo Oyama,https://en.wikipedia.org/wiki/Ikuo_Oyama,Japan
Tatsuo Ozawa,https://en.wikipedia.org/wiki/Tatsuo_Ozawa,Japan
Shigeru Sahashi,https://en.wikipedia.org/wiki/Shigeru_Sahashi,Japan
Saigō Takamori,https://en.wikipedia.org/wiki/Saigō_Takamori,Japan
Rie Saito,https://en.wikipedia.org/wiki/Rie_Saito,Japan
Hiroichi Sakai,https://en.wikipedia.org/wiki/Hiroichi_Sakai,Japan
Michita Sakata,https://en.wikipedia.org/wiki/Michita_Sakata,Japan
Kazutoshi Sasayama,https://en.wikipedia.org/wiki/Kazutoshi_Sasayama,Japan
Kei Satō (politician),https://en.wikipedia.org/wiki/Kei_Satō_(politician),Japan
Masataro Sawayanagi,https://en.wikipedia.org/wiki/Masataro_Sawayanagi,Japan
Kōichi Shiota,https://en.wikipedia.org/wiki/Kōichi_Shiota,Japan
Tetchō Suehiro,https://en.wikipedia.org/wiki/Tetchō_Suehiro,Japan
Sugawara no Michizane,https://en.wikipedia.org/wiki/Sugawara_no_Michizane,Japan
Sugawara no Kiyotomo,https://en.wikipedia.org/wiki/Sugawara_no_Kiyotomo,Japan
Sugawara no Koreyoshi,https://en.wikipedia.org/wiki/Sugawara_no_Koreyoshi,Japan
Shinnen Tagaya,https://en.wikipedia.org/wiki/Shinnen_Tagaya,Japan
Sōichirō Takashima,https://en.wikipedia.org/wiki/Sōichirō_Takashima,Japan
Yoshikatsu Takeiri,https://en.wikipedia.org/wiki/Yoshikatsu_Takeiri,Japan
Shigeyo Takeuchi,https://en.wikipedia.org/wiki/Shigeyo_Takeuchi,Japan
Nobuhiro Tanabe,https://en.wikipedia.org/wiki/Nobuhiro_Tanabe,Japan
Tsunetoshi Tanaka,https://en.wikipedia.org/wiki/Tsunetoshi_Tanaka,Japan
Tatsuo Takahashi,https://en.wikipedia.org/wiki/Tatsuo_Takahashi,Japan
Tokudaiji Sanetsune,https://en.wikipedia.org/wiki/Tokudaiji_Sanetsune,Japan
Yoshihiro Tokugawa,https://en.wikipedia.org/wiki/Yoshihiro_Tokugawa,Japan
Torii Tadafumi,https://en.wikipedia.org/wiki/Torii_Tadafumi,Japan
Toshibumi Tanaka,https://en.wikipedia.org/wiki/Toshibumi_Tanaka,Japan
Tōyama Mitsuru,https://en.wikipedia.org/wiki/Tōyama_Mitsuru,Japan
Sayuri Uenishi,https://en.wikipedia.org/wiki/Sayuri_Uenishi,Japan
Kōzō Watanabe (Liberal Democratic Party politician),https://en.wikipedia.org/wiki/Kōzō_Watanabe_(Liberal_Democratic_Party_politician),Japan
Shōichi Watanabe (politician),https://en.wikipedia.org/wiki/Shōichi_Watanabe_(politician),Japan
Tadao Watanabe,https://en.wikipedia.org/wiki/Tadao_Watanabe,Japan
Yamamoto Senji,https://en.wikipedia.org/wiki/Yamamoto_Senji,Japan
Yamao Yōzō,https://en.wikipedia.org/wiki/Yamao_Yōzō,Japan
Katsumi Yamauchi,https://en.wikipedia.org/wiki/Katsumi_Yamauchi,Japan
Yamazaki Tsutomu (politician),https://en.wikipedia.org/wiki/Yamazaki_Tsutomu_(politician),Japan
Setsuo Yokomichi,https://en.wikipedia.org/wiki/Setsuo_Yokomichi,Japan
Yoshida Shōin,https://en.wikipedia.org/wiki/Yoshida_Shōin,Japan
Hirofumi Yoshimura,https://en.wikipedia.org/wiki/Hirofumi_Yoshimura,Japan
Tawfik Abu Al-Huda,https://en.wikipedia.org/wiki/Tawfik_Abu_Al-Huda,Jordan
Abu Sayyaf (Jordan),https://en.wikipedia.org/wiki/Abu_Sayyaf_(Jordan),Jordan
Raed Abu Soud,https://en.wikipedia.org/wiki/Raed_Abu_Soud,Jordan
Ahmad Hanandeh,https://en.wikipedia.org/wiki/Ahmad_Hanandeh,Jordan
Musa Habes Almaaytah,https://en.wikipedia.org/wiki/Musa_Habes_Almaaytah,Jordan
Abdul-Latif Arabiyat,https://en.wikipedia.org/wiki/Abdul-Latif_Arabiyat,Jordan
Hayel Daoud,https://en.wikipedia.org/wiki/Hayel_Daoud,Jordan
Firas Al-Hawari,https://en.wikipedia.org/wiki/Firas_Al-Hawari,Jordan
Haifa Najjar,https://en.wikipedia.org/wiki/Haifa_Najjar,Jordan
Jumah Hammad,https://en.wikipedia.org/wiki/Jumah_Hammad,Jordan
Mahmoud Hanandeh,https://en.wikipedia.org/wiki/Mahmoud_Hanandeh,Jordan
Ibrahim Jazi,https://en.wikipedia.org/wiki/Ibrahim_Jazi,Jordan
Jamal Muhammad Abidat,https://en.wikipedia.org/wiki/Jamal_Muhammad_Abidat,Jordan
Fakhri Kawar,https://en.wikipedia.org/wiki/Fakhri_Kawar,Jordan
Awn Al-Khasawneh,https://en.wikipedia.org/wiki/Awn_Al-Khasawneh,Jordan
Bisher Al-Khasawneh,https://en.wikipedia.org/wiki/Bisher_Al-Khasawneh,Jordan
Rashed Al-Khuzai,https://en.wikipedia.org/wiki/Rashed_Al-Khuzai,Jordan
Samih al-Maaytah,https://en.wikipedia.org/wiki/Samih_al-Maaytah,Jordan
Kamel Mahadin,https://en.wikipedia.org/wiki/Kamel_Mahadin,Jordan
Ahmad Masa'deh,https://en.wikipedia.org/wiki/Ahmad_Masa'deh,Jordan
Mazin Abdellah Hilal Al Farrayeh,https://en.wikipedia.org/wiki/Mazin_Abdellah_Hilal_Al_Farrayeh,Jordan
Mohammad Salameh Al Nabulsi,https://en.wikipedia.org/wiki/Mohammad_Salameh_Al_Nabulsi,Jordan
Samir Murad,https://en.wikipedia.org/wiki/Samir_Murad,Jordan
Nayef Steitieh,https://en.wikipedia.org/wiki/Nayef_Steitieh,Jordan
Samir Rifai,https://en.wikipedia.org/wiki/Samir_Rifai,Jordan
Sharaf bin Rajeh,https://en.wikipedia.org/wiki/Sharaf_bin_Rajeh,Jordan
Laith Shubeilat,https://en.wikipedia.org/wiki/Laith_Shubeilat,Jordan
Muhammad Suheimat,https://en.wikipedia.org/wiki/Muhammad_Suheimat,Jordan
Alia Abu Tayeh,https://en.wikipedia.org/wiki/Alia_Abu_Tayeh,Jordan
Wajih Azaizeh,https://en.wikipedia.org/wiki/Wajih_Azaizeh,Jordan
Zaid ibn Shaker,https://en.wikipedia.org/wiki/Zaid_ibn_Shaker,Jordan
Zaid Kilani,https://en.wikipedia.org/wiki/Zaid_Kilani,Jordan
Mohammed Awad al-Zayyud,https://en.wikipedia.org/wiki/Mohammed_Awad_al-Zayyud,Jordan
Dauren Abaev,https://en.wikipedia.org/wiki/Dauren_Abaev,Kazakhstan
Baurzhan Abdishev,https://en.wikipedia.org/wiki/Baurzhan_Abdishev,Kazakhstan
Jambyl Ahmetbekov,https://en.wikipedia.org/wiki/Jambyl_Ahmetbekov,Kazakhstan
Nurlan Aldabergenov,https://en.wikipedia.org/wiki/Nurlan_Aldabergenov,Kazakhstan
Musabek Alimbekov,https://en.wikipedia.org/wiki/Musabek_Alimbekov,Kazakhstan
Ashat Oralov,https://en.wikipedia.org/wiki/Ashat_Oralov,Kazakhstan
Yerzhan Ashikbayev,https://en.wikipedia.org/wiki/Yerzhan_Ashikbayev,Kazakhstan
Aron Atabek,https://en.wikipedia.org/wiki/Aron_Atabek,Kazakhstan
Kenes Aukhadiev,https://en.wikipedia.org/wiki/Kenes_Aukhadiev,Kazakhstan
Ermurat Bapi,https://en.wikipedia.org/wiki/Ermurat_Bapi,Kazakhstan
Marat Beketaev,https://en.wikipedia.org/wiki/Marat_Beketaev,Kazakhstan
Bektas Beknazarov,https://en.wikipedia.org/wiki/Bektas_Beknazarov,Kazakhstan
Shamsha Berkimbayeva,https://en.wikipedia.org/wiki/Shamsha_Berkimbayeva,Kazakhstan
Serıkqali Brekeşev,https://en.wikipedia.org/wiki/Serıkqali_Brekeşev,Kazakhstan
Torokul Dzhanuzakov,https://en.wikipedia.org/wiki/Torokul_Dzhanuzakov,Kazakhstan
Mels Eleusizov,https://en.wikipedia.org/wiki/Mels_Eleusizov,Kazakhstan
Nygmetjan Esengarin,https://en.wikipedia.org/wiki/Nygmetjan_Esengarin,Kazakhstan
Jağda Babylyqūly,https://en.wikipedia.org/wiki/Jağda_Babylyqūly,Kazakhstan
Rauan Kenzhekhanuly,https://en.wikipedia.org/wiki/Rauan_Kenzhekhanuly,Kazakhstan
Oralbeg Abdu Kerimovic,https://en.wikipedia.org/wiki/Oralbeg_Abdu_Kerimovic,Kazakhstan
Altai Kölgınov,https://en.wikipedia.org/wiki/Altai_Kölgınov,Kazakhstan
Azat Köşekov,https://en.wikipedia.org/wiki/Azat_Köşekov,Kazakhstan
Vladimir Kozlov (politician),https://en.wikipedia.org/wiki/Vladimir_Kozlov_(politician),Kazakhstan
Krymbek Kusherbayev,https://en.wikipedia.org/wiki/Krymbek_Kusherbayev,Kazakhstan
Vitaly Mette,https://en.wikipedia.org/wiki/Vitaly_Mette,Kazakhstan
Rashid Nugmanov,https://en.wikipedia.org/wiki/Rashid_Nugmanov,Kazakhstan
Nygmet Nurmakov,https://en.wikipedia.org/wiki/Nygmet_Nurmakov,Kazakhstan
Birjan Nurymbetov,https://en.wikipedia.org/wiki/Birjan_Nurymbetov,Kazakhstan
Azat Peruashev,https://en.wikipedia.org/wiki/Azat_Peruashev,Kazakhstan
Ashat Raqymjanov,https://en.wikipedia.org/wiki/Ashat_Raqymjanov,Kazakhstan
Turar Ryskulov,https://en.wikipedia.org/wiki/Turar_Ryskulov,Kazakhstan
Bekbol Sagyn,https://en.wikipedia.org/wiki/Bekbol_Sagyn,Kazakhstan
Marat Sarsembaev,https://en.wikipedia.org/wiki/Marat_Sarsembaev,Kazakhstan
Jambulat Sarsenov,https://en.wikipedia.org/wiki/Jambulat_Sarsenov,Kazakhstan
Daulet Sembaev,https://en.wikipedia.org/wiki/Daulet_Sembaev,Kazakhstan
Amangeldy Shabdarbayev,https://en.wikipedia.org/wiki/Amangeldy_Shabdarbayev,Kazakhstan
Adil Shayakhmetov,https://en.wikipedia.org/wiki/Adil_Shayakhmetov,Kazakhstan
Umut Shayakhmetova,https://en.wikipedia.org/wiki/Umut_Shayakhmetova,Kazakhstan
Serik Sultangali,https://en.wikipedia.org/wiki/Serik_Sultangali,Kazakhstan
Abai Tasbolatov,https://en.wikipedia.org/wiki/Abai_Tasbolatov,Kazakhstan
Baltash Tursymbaev,https://en.wikipedia.org/wiki/Baltash_Tursymbaev,Kazakhstan
Kuanyshbek Yessekeev,https://en.wikipedia.org/wiki/Kuanyshbek_Yessekeev,Kazakhstan
Zhanat Suleimenov,https://en.wikipedia.org/wiki/Zhanat_Suleimenov,Kazakhstan
Abdilatif Abdalla,https://en.wikipedia.org/wiki/Abdilatif_Abdalla,Kenya
Roslyne Akombe,https://en.wikipedia.org/wiki/Roslyne_Akombe,Kenya
Dennis Akumu,https://en.wikipedia.org/wiki/Dennis_Akumu,Kenya
Jane Anyango,https://en.wikipedia.org/wiki/Jane_Anyango,Kenya
Phoebe Asiyo,https://en.wikipedia.org/wiki/Phoebe_Asiyo,Kenya
Francis Atwoli,https://en.wikipedia.org/wiki/Francis_Atwoli,Kenya
Agnes Awuor,https://en.wikipedia.org/wiki/Agnes_Awuor,Kenya
